charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,JVDSAKWTS7K3NABWEQW6TRCLYNJN3NVW,crawl-data/CC-MAIN-2019-04/segments/1547584328678.85/warc/CC-MAIN-20190123085337-20190123111337-00200.warc.gz,eng,90860,text/html,text/html,876107131,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,ZEMWOGMGT325OF4QQGN75CRLNX7UJJ26,crawl-data/CC-MAIN-2019-04/segments/1547584331733.89/warc/CC-MAIN-20190123105843-20190123131843-00200.warc.gz,eng,79490,text/html,text/html,873108685,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,Q5LGKPKS3LJ6HOMQ5XQLUKLGMW2K6AAQ,crawl-data/CC-MAIN-2019-04/segments/1547584332824.92/warc/CC-MAIN-20190123130602-20190123152602-00200.warc.gz,eng,79825,text/html,text/html,882884206,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,6LOIPCL2U6JX62HZV4HUZE3H4RWCJDZL,crawl-data/CC-MAIN-2019-04/segments/1547584334618.80/warc/CC-MAIN-20190123151455-20190123173455-00200.warc.gz,eng,81671,text/html,text/html,886917064,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,ZGGMQMTBWAGS6XYNGMQG7UIGWVCOCGVN,crawl-data/CC-MAIN-2019-04/segments/1547584350539.86/warc/CC-MAIN-20190123193004-20190123215004-00200.warc.gz,eng,86484,text/html,text/html,885794188,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,L5IKFH7MKEEFMILKHXZBISGMSEDMZLQN,crawl-data/CC-MAIN-2019-04/segments/1547584431529.98/warc/CC-MAIN-20190123234228-20190124020228-00200.warc.gz,eng,91776,text/html,text/html,883487947,200,2.01901E+13,https://www.nytimes.com/,"com,nytimes)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,RETBFONOBRCDUNJMPBVVJLUFJLHTDIVR,crawl-data/CC-MAIN-2019-13/segments/1552912201455.20/warc/CC-MAIN-20190318152343-20190318174343-00181.warc.gz,eng,190266,text/html,text/html,962158064,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,KR32IMVU5F4RDNLRKMBXUHQFW543DUFR,crawl-data/CC-MAIN-2019-13/segments/1552912201672.12/warc/CC-MAIN-20190318191656-20190318213656-00181.warc.gz,eng,194216,text/html,text/html,968759492,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,EOQQ6C435PEUUH3XYEOTQXVJ6LEPB37H,crawl-data/CC-MAIN-2019-13/segments/1552912201707.53/warc/CC-MAIN-20190318211849-20190318233849-00181.warc.gz,eng,193646,text/html,text/html,960751692,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
DMCSNNRUXTJGQPMJNSOKOY5JNK3BONLL,crawl-data/CC-MAIN-2019-13/segments/1552912201812.2/robotstxt/CC-MAIN-20190318232014-20190319013516-00026.warc.gz,190505,text/html,text/html,3419832,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,OSMYSBRUDDRMS7QAR6JRMGNKJOPH4C4Q,crawl-data/CC-MAIN-2019-13/segments/1552912201812.2/warc/CC-MAIN-20190318232014-20190319014014-00181.warc.gz,eng,190503,text/html,text/html,966834000,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,VTEEJ57KARKKXKQQDMQL5KT3FET44FPG,crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00181.warc.gz,eng,190044,text/html,text/html,955354752,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,AV3CWDI7FLDXLQQARZ4E3BOHH2J2SSHI,crawl-data/CC-MAIN-2019-13/segments/1552912201885.28/warc/CC-MAIN-20190319032352-20190319054352-00181.warc.gz,eng,190228,text/html,text/html,951216886,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,WYP6MFSX3CRZ34SFJYQHJABWM55IWWY4,crawl-data/CC-MAIN-2019-13/segments/1552912201922.85/warc/CC-MAIN-20190319073140-20190319095140-00181.warc.gz,eng,189480,text/html,text/html,942938680,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,RSLEE42WK3R63YS33KS4GTAZK4PZMNAC,crawl-data/CC-MAIN-2019-13/segments/1552912201953.19/warc/CC-MAIN-20190319093341-20190319115341-00181.warc.gz,eng,189446,text/html,text/html,971330792,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,XDAML3NTRSAUH7DMGTKJTM526EKYJ3FP,crawl-data/CC-MAIN-2019-13/segments/1552912201996.61/warc/CC-MAIN-20190319143502-20190319165502-00181.warc.gz,eng,186262,text/html,text/html,944157673,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,ZOCUXJIRPCILU3CRPVUVTGCG5MYWQLNU,crawl-data/CC-MAIN-2019-13/segments/1552912202125.41/warc/CC-MAIN-20190319183735-20190319205735-00181.warc.gz,eng,183763,text/html,text/html,956807489,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,AFYFZZGBEZTTHELWZ5XDKUJDYW4TAX2C,crawl-data/CC-MAIN-2019-13/segments/1552912202161.73/warc/CC-MAIN-20190319224005-20190320010005-00181.warc.gz,eng,183536,text/html,text/html,975214082,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,WTSGUCK3XA3TPLFB5EZ4GR3VL2EYIL5Z,crawl-data/CC-MAIN-2019-13/segments/1552912202188.9/warc/CC-MAIN-20190320004046-20190320030046-00181.warc.gz,eng,183942,text/html,text/html,948907055,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,YLLDDVJPH4FITOLS77EXVPMYDLPEAFWT,crawl-data/CC-MAIN-2019-13/segments/1552912202299.16/warc/CC-MAIN-20190320044358-20190320070358-00181.warc.gz,eng,184082,text/html,text/html,952675029,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,2YZAM446BCCEZHFKWUEXZFNHHULYOX5O,crawl-data/CC-MAIN-2019-13/segments/1552912202324.5/warc/CC-MAIN-20190320085116-20190320111116-00181.warc.gz,eng,183743,text/html,text/html,951647033,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
YKG2BVIBO3HWBKQKOTF6JL5KXIFWNCXY,crawl-data/CC-MAIN-2019-13/segments/1552912202324.5/robotstxt/CC-MAIN-20190320085116-20190320111116-00026.warc.gz,184121,text/html,text/html,2970511,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,S6AZW4BD2ZRZ2N3JCU6UQXP24JZAECCH,crawl-data/CC-MAIN-2019-13/segments/1552912202326.46/warc/CC-MAIN-20190320105319-20190320131319-00181.warc.gz,eng,185199,text/html,text/html,976026192,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
72AFLSXATA4HL5X4ALWFUPOK6UHYAFY6,crawl-data/CC-MAIN-2019-13/segments/1552912202433.77/robotstxt/CC-MAIN-20190320150106-20190320172025-00026.warc.gz,185958,text/html,text/html,3032451,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,44XGDTMFC2BLGGI46RWPO66TYVSC7GRY,crawl-data/CC-MAIN-2019-13/segments/1552912202433.77/warc/CC-MAIN-20190320150106-20190320172106-00181.warc.gz,eng,185957,text/html,text/html,943120433,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
BATBNKBEUQKMKGYOW6AKZ3VNBIEIWC53,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/robotstxt/CC-MAIN-20190320170159-20190320192028-00026.warc.gz,185419,text/html,text/html,3334510,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,2YDRDYJCI2QNDP7VNZGAZWUR7G2DF6XE,crawl-data/CC-MAIN-2019-13/segments/1552912202450.64/warc/CC-MAIN-20190320170159-20190320192159-00181.warc.gz,eng,185414,text/html,text/html,980292607,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,MJIMV6Z5WPNNXGIVEA3JVVU5VK5TI3J3,crawl-data/CC-MAIN-2019-13/segments/1552912202450.86/warc/CC-MAIN-20190320190324-20190320212324-00181.warc.gz,eng,185827,text/html,text/html,982173263,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
CC4WBMPRMP45H676W2SRRPCNOD7L667Z,crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/robotstxt/CC-MAIN-20190320210433-20190320232433-00181.warc.gz,185032,text/html,text/html,3572966,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,LED5QHFCRISOXEJ5VL3LDECN6F645G6J,crawl-data/CC-MAIN-2019-13/segments/1552912202474.26/warc/CC-MAIN-20190320230554-20190321012554-00181.warc.gz,eng,184447,text/html,text/html,963733310,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
MZDWWEFARAYB6D5BZYAEJK5BXJFKXN5M,crawl-data/CC-MAIN-2019-13/segments/1552912202476.48/robotstxt/CC-MAIN-20190321010720-20190321032720-00026.warc.gz,184639,text/html,text/html,3483971,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,WC7ZLVOLYF32JRS4IPXWWHFHCHSRKB6P,crawl-data/CC-MAIN-2019-13/segments/1552912202476.48/warc/CC-MAIN-20190321010720-20190321032720-00181.warc.gz,eng,184631,text/html,text/html,940610888,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,IRMKI3NAEHGB372CKSKX2GGA5TN3FL2K,crawl-data/CC-MAIN-2019-13/segments/1552912202506.45/warc/CC-MAIN-20190321072128-20190321094128-00181.warc.gz,eng,183844,text/html,text/html,952694103,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
GH3IDEAMNA2GKLZOUYX7WNYA2I4HSTYZ,crawl-data/CC-MAIN-2019-13/segments/1552912202510.47/robotstxt/CC-MAIN-20190321092320-20190321114320-00181.warc.gz,184080,text/html,text/html,4022209,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,DS4ZQKGK7BMZZNCGFH24PIPBAH5MFAGS,crawl-data/CC-MAIN-2019-13/segments/1552912202523.0/warc/CC-MAIN-20190321112407-20190321134407-00181.warc.gz,eng,183294,text/html,text/html,936540451,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,EVAVHQDRLEAELN3A5KT6US5YBSRJVMR7,crawl-data/CC-MAIN-2019-13/segments/1552912202525.25/warc/CC-MAIN-20190321132523-20190321154523-00181.warc.gz,eng,184069,text/html,text/html,936853131,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,XNIZLDHMDCPLQNTW2PYJGE6QWM3JDCH2,crawl-data/CC-MAIN-2019-13/segments/1552912202572.29/warc/CC-MAIN-20190321193403-20190321215403-00181.warc.gz,eng,181701,text/html,text/html,951076788,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,6MHVHPRHSASOYCF23URGAOVISBAHHE22,crawl-data/CC-MAIN-2019-13/segments/1552912202588.97/warc/CC-MAIN-20190321234128-20190322020128-00181.warc.gz,eng,182009,text/html,text/html,948135003,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,3CJ7TE6CKMR454SWS6FSXI52HPDQPZ3H,crawl-data/CC-MAIN-2019-13/segments/1552912202589.68/warc/CC-MAIN-20190322014319-20190322040319-00181.warc.gz,eng,181575,text/html,text/html,957653200,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,RPY7HOEWP2SEG2J5YR6KTR2OVSYBZ3R3,crawl-data/CC-MAIN-2019-13/segments/1552912202628.42/warc/CC-MAIN-20190322034516-20190322060516-00181.warc.gz,eng,180868,text/html,text/html,967173677,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,PSYPOGXLHJPP24P4E4TKUHPCXI55OIHR,crawl-data/CC-MAIN-2019-13/segments/1552912202635.43/warc/CC-MAIN-20190322054710-20190322080710-00181.warc.gz,eng,181572,text/html,text/html,955264331,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,KFRYEL6XUUSBWLMWLV5OZCUHRPUKZTXN,crawl-data/CC-MAIN-2019-13/segments/1552912202658.65/warc/CC-MAIN-20190322115048-20190322141048-00181.warc.gz,eng,182730,text/html,text/html,961857180,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,3ZHZ4HRXYRIKRSH3W6W2S5UVK6IFNBVJ,crawl-data/CC-MAIN-2019-13/segments/1552912202672.57/warc/CC-MAIN-20190322155929-20190322181929-00181.warc.gz,eng,184902,text/html,text/html,962317002,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,TUOSE732TXXK5HUC7QHSEIPWJSH7BVHL,crawl-data/CC-MAIN-2019-13/segments/1552912202688.89/warc/CC-MAIN-20190322180106-20190322202106-00181.warc.gz,eng,186113,text/html,text/html,970487169,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
DH25V5QXBSCVGE4WZD77Z32TC3G5FWPY,crawl-data/CC-MAIN-2019-13/segments/1552912202689.76/robotstxt/CC-MAIN-20190322200215-20190322222215-00026.warc.gz,185680,text/html,text/html,3493003,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,KLQFDEU32R4L6RPXRUQNVKZ6JTCJHALS,crawl-data/CC-MAIN-2019-13/segments/1552912202689.76/warc/CC-MAIN-20190322200215-20190322222215-00181.warc.gz,eng,184980,text/html,text/html,941135439,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,FL777Z75K2HYAEDPL3WUCMD3R24DQUCK,crawl-data/CC-MAIN-2019-13/segments/1552912202698.22/warc/CC-MAIN-20190322220357-20190323002357-00181.warc.gz,eng,188444,text/html,text/html,959371382,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,54PLDFYIDA6HTTUUDPEBQ2KEZLT7E2JR,crawl-data/CC-MAIN-2019-13/segments/1552912202704.58/warc/CC-MAIN-20190323000443-20190323022443-00181.warc.gz,eng,188255,text/html,text/html,948812317,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,FWWVMG75OSMAT5XVRBNI7YEGOTPLFEHS,crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/warc/CC-MAIN-20190323020538-20190323042538-00181.warc.gz,eng,188761,text/html,text/html,959150485,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,T7Q2FYZHGBNO72B4JSQEHAP445ZRR6PA,crawl-data/CC-MAIN-2019-13/segments/1552912202728.21/warc/CC-MAIN-20190323060839-20190323082839-00181.warc.gz,eng,188880,text/html,text/html,931230976,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,AXI5GIUHFQL6E3RCMIVEOSHM24FQU74B,crawl-data/CC-MAIN-2019-13/segments/1552912202781.33/warc/CC-MAIN-20190323080959-20190323102959-00181.warc.gz,eng,188572,text/html,text/html,943586549,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,BL7JNJOQWUNIAKDHHN2ZZGAKCBDCKKN7,crawl-data/CC-MAIN-2019-13/segments/1552912202781.83/warc/CC-MAIN-20190323101107-20190323123107-00181.warc.gz,eng,189112,text/html,text/html,940395437,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,XNUKDC5OHMMLHUSUHDJF7ZPPJHWNLFLA,crawl-data/CC-MAIN-2019-13/segments/1552912202804.80/warc/CC-MAIN-20190323121241-20190323143241-00181.warc.gz,eng,189385,text/html,text/html,957272318,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,C3VNG4U7YLI6JOM5QLYQCZCNC3W5XTCA,crawl-data/CC-MAIN-2019-13/segments/1552912202872.8/warc/CC-MAIN-20190323141433-20190323163433-00181.warc.gz,eng,192410,text/html,text/html,955294783,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,HRWEVSMBZA5NNUWNSEQXXPVEXFMTVY5P,crawl-data/CC-MAIN-2019-13/segments/1552912202889.30/warc/CC-MAIN-20190323161556-20190323183556-00181.warc.gz,eng,192214,text/html,text/html,949021874,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,XIMCQOUXA4T43IBVF3SCERBNAKXAVUQJ,crawl-data/CC-MAIN-2019-13/segments/1552912202924.93/warc/CC-MAIN-20190323181713-20190323203713-00181.warc.gz,eng,189146,text/html,text/html,957040339,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
digest,filename,length,mime,mime-detected,offset,status,timestamp,url,urlkey,,
KM3RA2TFZ25K6JPZL6KK7VKJTB7WBIKL,crawl-data/CC-MAIN-2019-13/segments/1552912203021.14/robotstxt/CC-MAIN-20190323201804-20190323223804-00026.warc.gz,188914,text/html,text/html,3526725,200,2.01903E+13,https://www.wsj.com,"com,wsj)/",,
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,R4CBLRJWD2JB3WYVDWNDTMQBMVV45HAF,crawl-data/CC-MAIN-2019-13/segments/1552912203021.14/warc/CC-MAIN-20190323201804-20190323223804-00181.warc.gz,eng,188912,text/html,text/html,951145748,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,XSZRIWL67TGUWVRRFM3QCYD4XM7HH7B6,crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/warc/CC-MAIN-20190323221914-20190324003914-00181.warc.gz,eng,188527,text/html,text/html,954085521,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
UTF-8,Q5LAYHDVWC7A7AMRSTWEEONDNTZFZYHQ,crawl-data/CC-MAIN-2019-13/segments/1552912203123.91/warc/CC-MAIN-20190324002035-20190324024035-00181.warc.gz,eng,186465,text/html,text/html,943171732,200,2.01903E+13,https://www.wsj.com/,"com,wsj)/"
charset,digest,filename,languages,length,mime,mime-detected,offset,status,timestamp,url,urlkey
